AnimalID,DOB,Season,Age,Sex,Group,BehaviorMoM,Evento,ngroup,TransFer,Death,EventDate,Status,Asterisk
i91C40,01/07/1991,<=2013,28.08,f,F,C40,,F,,01-Jan-92,,Dead,
i91C58,01/12/1991,<=2013,28.08,f,T,C58,,T,1/29/1992,,,Remove,
i91C75,12/19/1990,<=2013,28.17,f,L,C75,,L,03/12/1992,,,Remove,
i91D16,2/23/1991,<=2013,28,m,L,D16,,L,2/24/1992,,,Remove,
i91D74,2/19/1991,<=2013,28,m,T,D74,,T,1/27/1992,,,Remove,
i91D80,3/31/1991,<=2013,27.92,m,T,D80,,T,1/27/1992,,,Remove,
i91D85,2/19/1991,<=2013,28,f,T,D85,,T,1/29/1992,,,Remove,
i91D89,1/15/1991,<=2013,28.08,m,Q,D89,,Q,,17-Jan-91,,Dead,
i91D92,1/30/1991,<=2013,28.08,f,R,D92,,R,,08-Jul-91,,Dead,
i91E95,01/09/1991,<=2013,28.08,m,L,E95,,L,2/24/1992,,,Remove,
i91E98,12/30/1990,<=2013,28.17,m,L,E98,,L,2/24/1992,,,Remove,
i91F07,2/21/1991,<=2013,28,m,L,F07,,L,2/24/1992,,,Remove,
i91F25,01/07/1991,<=2013,28.08,m,F,F25,,F,,01-Jan-92,,Dead,
i91F29,12/30/1990,<=2013,28.17,m,L,F29,,L,2/24/1992,,,Remove,
i91G14,1/30/1991,<=2013,28.08,m,T,G14,,T,1/27/1992,,,Remove,
i91G17,11/22/1990,<=2013,28.25,f,R,G17,,R,,19-Dec-90,,Dead,
i91G32,3/31/1991,<=2013,27.92,f,L,G32,,L,03/12/1992,,,Remove,
i91G35,2/18/1991,<=2013,28,m,L,G35,,L,2/24/1992,,,Remove,
i91G38,12/08/1990,<=2013,28.17,f,L,G38,,L,03/12/1992,,,Remove,
i91G39,1/21/1991,<=2013,28.08,f,L,G39,,L,3/16/1992,,,Remove,
i91G40,3/23/1991,<=2013,27.92,f,L,G40,,L,3/16/1992,,,Remove,
i91G65,3/24/1991,<=2013,27.92,m,L,G65,,L,2/24/1992,,,Remove,
i91G82,02/07/1991,<=2013,28,m,L,G82,,L,2/24/1992,,,Remove,
i91H48,01/06/1991,<=2013,28.08,f,T,H48,,T,1/29/1992,,,Remove,
i91H74,05/04/1991,<=2013,27.75,f,F,H74,,F,,01-Jan-92,,Dead,
i91H80,1/14/1991,<=2013,28.08,m,L,H80,,L,2/24/1992,,,Remove,
i91H82,1/23/1991,<=2013,28.08,f,L,H82,,L,3/16/1992,,,Remove,
i91H85,1/22/1991,<=2013,28.08,m,L,H85,,L,2/24/1992,,,Remove,
i91I01,03/08/1991,<=2013,27.92,f,T,I01,,T,1/29/1992,,,Remove,
i91I04,1/13/1991,<=2013,28.08,m,L,I04,,L,2/24/1992,,,Remove,
i91I07,05/06/1991,<=2013,27.75,f,F,I07,,F,,01-Jan-92,,Dead,
i91I09,03/08/1991,<=2013,27.92,f,T,I09,,T,02/03/1992,,,Remove,
i91I10,01/09/1991,<=2013,28.08,f,L,I10,,L,3/16/1992,,,Remove,
i91I18,12/31/1990,<=2013,28.17,f,L,I18,,L,3/16/1992,,,Remove,
i91I19,01/08/1991,<=2013,28.08,m,L,I19,,L,2/24/1992,,,Remove,
i91I27,1/21/1991,<=2013,28.08,m,L,I27,,L,2/24/1992,,,Remove,
i91I38,01/06/1991,<=2013,28.08,m,T,I38,,T,1/27/1992,,,Remove,
i91I55,12/14/1990,<=2013,28.17,f,T,I55,,T,02/03/1992,,,Remove,
i91I70,05/02/1991,<=2013,27.75,m,F,I70,,F,,01-Jan-92,,Dead,
i91I81,1/13/1991,<=2013,28.08,f,T,I81,,T,02/03/1992,,,Remove,
i91I82,03/12/1991,<=2013,27.92,m,L,I82,,L,2/24/1992,,,Remove,
i91I94,3/23/1991,<=2013,27.92,f,T,I94,,T,1/27/1992,,,Remove,
i91J07,12/08/1990,<=2013,28.17,f,T,J07,,T,02/03/1992,,,Remove,
i91J12,12/17/1990,<=2013,28.17,m,R,J12,,R,,18-Jul-91,,Dead,
i91J15,12/12/1990,<=2013,28.17,f,L,J15,,L,3/16/1992,,,Remove,
i91J20,01/09/1991,<=2013,28.08,m,L,J20,,L,2/24/1992,,,Remove,
i91J23,01/02/1991,<=2013,28.08,m,L,J23,,L,2/24/1992,,,Remove,
i91J25,03/08/1991,<=2013,27.92,f,L,J25,,L,3/16/1992,,,Remove,
i91J29,1/29/1991,<=2013,28.08,f,F,J29,,F,,28-Apr-91,,Dead,
i91J36,11/30/1990,<=2013,28.25,m,L,J36,,L,2/24/1992,,,Remove,
i91J46,1/15/1991,<=2013,28.08,m,T,J46,,T,1/27/1992,,,Remove,
i91J67,12/17/1990,<=2013,28.17,f,T,J67,,T,02/03/1992,,,Remove,
i91J77,2/19/1991,<=2013,28,f,L,J77,,L,3/16/1992,,,Remove,
i91J78,1/13/1991,<=2013,28.08,f,L,J78,,L,3/16/1992,,,Remove,
i91K07,01/08/1991,<=2013,28.08,m,F,K07,,F,,01-Jan-92,,Dead,
i91K23,4/15/1991,<=2013,27.83,f,L,K23,,L,3/16/1992,,,Remove,
i91K30,3/28/1991,<=2013,27.92,f,L,K30,,L,3/16/1992,,,Remove,
i91K38,02/04/1991,<=2013,28,m,T,K38,,T,1/27/1992,,,Remove,
i91K43,1/29/1991,<=2013,28.08,f,L,K43,,L,3/16/1992,,,Remove,
i91K46,01/10/1991,<=2013,28.08,f,Q,K46,,Q,,10-Jan-91,,Dead,
i91K59,01/04/1991,<=2013,28.08,f,T,K59,,T,1/27/1992,,,Remove,
i91K69,1/16/1991,<=2013,28.08,f,T,K69,,T,02/03/1992,,,Remove,
i91K93,1/16/1991,<=2013,28.08,f,T,K93,,T,02/03/1992,,,Remove,
i91K95,1/30/1991,<=2013,28.08,f,T,K95,,T,02/05/1992,,,Remove,
i91L45,2/13/1991,<=2013,28,m,L,L45,,L,2/24/1992,,,Remove,
i91L47,3/29/1991,<=2013,27.92,f,L,L47,,L,3/18/1992,,,Remove,
i91L50,2/16/1991,<=2013,28,m,L,L50,,L,2/24/1992,,,Remove,
i91L50a,2/27/1991,<=2013,28,f,L,L50,,L,2/24/1992,,,Remove,
i91L52,4/20/1991,<=2013,27.83,f,L,L52,,L,3/18/1992,,,Remove,
i91L54,1/28/1991,<=2013,28.08,m,L,L54,,L,2/26/1992,,,Remove,
i91L56,2/13/1991,<=2013,28,f,L,L56,,L,3/18/1992,,,Remove,
i91L58,1/23/1991,<=2013,28.08,m,L,L58,,L,2/26/1992,,,Remove,
i91L71,3/16/1991,<=2013,27.92,m,L,L71,,L,2/26/1992,,,Remove,
i91L72,02/12/1991,<=2013,28,f,L,L72,,L,2/24/1992,,,Remove,
i91L73,3/14/1991,<=2013,27.92,m,L,L73,,L,,14-Mar-91,,Dead,
I92,03/02/1985,<=2013,33.92,m,I,530,,I,2/14/1990,,,Remove,
i92233,11/28/1991,<=2013,27.25,f,Q,233,,Q,,28-Nov-91,,Dead,
i92454,1/15/1992,<=2013,27.08,m,T,454,,T,02/03/1992,,,Remove,
i92470,03/11/1992,<=2013,26.92,m,S,470,,S,,11-Mar-92,,Dead,
i92526,1/26/1992,<=2013,27.08,m,Q,526,,Q,,16-Mar-92,,Dead,
i92572,1/28/1992,<=2013,27.08,f,V,572,,V,,30-Jan-92,,Dead,
i92577,3/16/1992,<=2013,26.92,u,F,577,,F,,16-Mar-92,,Dead,
i92633,12/31/1991,<=2013,27.17,m,T,633,,T,02/03/1992,,,Remove,
i92671,2/24/1992,<=2013,27,f,L,671,,L,3/26/1992,,,Remove,
i92693,3/29/1992,<=2013,26.92,f,F,693,nY,nY,,06-Nov-92,11/01/1992,Dead,
i92710,02/12/1992,<=2013,27,m,L,710,,L,03/09/1992,,,Remove,
i92723,2/18/1992,<=2013,27,m,F,723,,F,,01-Sep-92,,Dead,
i92958,12/25/1991,<=2013,27.17,f,L,958,,L,03/12/1992,,,Remove,
i92964,2/19/1992,<=2013,27,m,L,964,,L,3/18/1992,,,Remove,
i92966,03/10/1992,<=2013,26.92,m,L,966,,L,3/19/1992,,,Remove,
i92A67,03/06/1992,<=2013,26.92,m,L,A67,,L,3/25/1992,,,Remove,
i92A86,2/26/1992,<=2013,27,f,L,A86,,L,3/24/1992,,,Remove,
i92A91,12/29/1991,<=2013,27.17,f,L,A91,,L,03/10/1992,,,Remove,
i92A94,1/21/1992,<=2013,27.08,f,L,A94,,L,3/18/1992,,,Remove,
i92A96,01/02/1992,<=2013,27.08,f,L,A96,,L,3/25/1992,,,Remove,
i92B64,12/29/1991,<=2013,27.17,m,S,B64,,S,,29-Dec-91,,Dead,
i92B66,1/18/1992,<=2013,27.08,m,T,B66,,T,02/03/1992,,,Remove,
i92C30,03/01/1992,<=2013,26.92,m,F,C30,nW,nW,,01-Jan-93,09/01/1992,Dead,
i92C39,1/27/1992,<=2013,27.08,f,F,C39,,F,,27-Jan-92,,Dead,
i92C58,01/05/1992,<=2013,27.08,f,T,C58,,T,1/27/1992,,,Remove,
i92C62,1/22/1992,<=2013,27.08,f,T,C62,,T,02/03/1992,,,Remove,
i92C75,1/28/1992,<=2013,27.08,m,L,C75,,L,2/24/1992,,,Remove,
i92D16,02/07/1992,<=2013,27,m,L,D16,,L,03/09/1992,,,Remove,
i92D85,12/17/1991,<=2013,27.17,m,T,D85,,T,1/27/1992,,,Remove,
i92D86,12/29/1991,<=2013,27.17,f,T,D86,,T,1/27/1992,,,Remove,
i92D89,01/02/1992,<=2013,27.08,f,Q,D89,,Q,,12-Mar-92,,Dead,
i92E95,01/12/1992,<=2013,27.08,f,L,E95,,L,03/10/1992,,,Remove,
i92E98,01/11/1992,<=2013,27.08,m,L,E98,,L,03/10/1992,,,Remove,
i92F02,1/26/1992,<=2013,27.08,f,L,F02,,L,,31-Jan-92,,Dead,
i92F07,2/19/1992,<=2013,27,m,L,F07,,L,3/19/1992,,,Remove,
i92F09,12/22/1991,<=2013,27.17,f,L,F09,,L,03/03/1992,,,Remove,
i92F29,03/10/1992,<=2013,26.92,m,L,F29,,L,3/19/1992,,,Remove,
i92F30,1/30/1992,<=2013,27.08,u,L,F30,,L,2/26/1992,,,Remove,
i92F83,1/17/1992,<=2013,27.08,f,F,F83,,F,,21-Jan-92,,Dead,
i92G35,02/01/1992,<=2013,27,f,L,G35,,L,2/26/1992,,,Remove,
i92G39,1/30/1992,<=2013,27.08,f,L,G39,,L,2/24/1992,,,Remove,
i92G42,12/24/1991,<=2013,27.17,f,F,G42,,F,,29-Aug-92,,Dead,
i92G61,2/26/1992,<=2013,27,m,L,G61,,L,3/19/1992,,,Remove,
i92G81,1/28/1992,<=2013,27.08,f,L,G81,,L,3/26/1992,,,Remove,
i92G82,12/30/1991,<=2013,27.17,u,L,G82,,L,,30-Dec-91,,Dead,
i92H03,12/24/1991,<=2013,27.17,m,Q,H03,,Q,,22-Jan-92,,Dead,
i92H48,01/08/1992,<=2013,27.08,f,T,H48,,T,02/03/1992,,,Remove,
i92H57,12/14/1991,<=2013,27.17,m,R,H57,,R,,24-Sep-92,,Dead,
i92H60,12/23/1991,<=2013,27.17,f,T,H60,,T,1/29/1992,,,Remove,
i92H80,01/11/1992,<=2013,27.08,m,L,H80,,L,03/09/1992,,,Remove,
i92H82,12/31/1991,<=2013,27.17,m,L,H82,,L,,21-Jan-92,,Dead,
i92H85,1/17/1992,<=2013,27.08,m,L,H85,,L,2/26/1992,,,Remove,
i92I03,12/25/1991,<=2013,27.17,m,L,I03,,L,3/19/1992,,,Remove,
i92I04,1/13/1992,<=2013,27.08,m,L,I04,,L,2/24/1992,,,Remove,
i92I05,1/28/1992,<=2013,27.08,m,L,I05,,L,2/26/1992,,,Remove,
i92I07,04/10/1992,<=2013,26.83,m,F,I07,nZ,nZ,,01-Jan-93,11/01/1992,Dead,
i92I10,1/18/1992,<=2013,27.08,m,L,I10,,L,03/03/1992,,,Remove,
i92I11,12/30/1991,<=2013,27.17,m,L,I11,nV,V,,15-Feb-92,12/31/1991,Dead,
i92I27,2/24/1992,<=2013,27,f,L,I27,,L,03/02/1992,,,Remove,
i92I28,12/23/1991,<=2013,27.17,f,L,I28,,L,04/01/1992,,,Remove,
i92I65,1/16/1992,<=2013,27.08,m,F,I65,nZ,nZ,,01-Jan-93,11/01/1992,Dead,
i92I70,3/28/1992,<=2013,26.92,f,F,I70,,F,,01-Jan-93,,Dead,
i92I72,12/31/1991,<=2013,27.17,f,R,I72,,R,,23-Mar-92,,Dead,
i92I81,12/25/1991,<=2013,27.17,m,T,I81,,T,1/27/1992,,,Remove,
i92I82,02/12/1992,<=2013,27,m,L,I82,,L,03/03/1992,,,Remove,
i92I95,12/19/1991,<=2013,27.17,f,S,I95,,S,,19-Dec-91,,Dead,
i92J15,12/31/1991,<=2013,27.17,f,L,J15,,L,3/18/1992,,,Remove,
i92J23,1/15/1992,<=2013,27.08,m,L,J23,,L,03/03/1992,,,Remove,
i92J25,1/15/1992,<=2013,27.08,m,L,J25,,L,03/11/1992,,,Remove,
i92J37,1/24/1992,<=2013,27.08,m,L,J37,,L,3/24/1992,,,Remove,
i92J71,12/06/1991,<=2013,27.17,f,S,J71,,S,,18-Jan-92,,Dead,
i92J77,1/25/1992,<=2013,27.08,f,L,J77,,L,2/26/1992,,,Remove,
i92J84,1/15/1992,<=2013,27.08,m,L,J84,,L,3/30/1992,,,Remove,
i92J96,03/05/1992,<=2013,26.92,f,F,J96,nF,F,,05-Jan-93,01/04/1993,Dead,
i92J97,12/28/1991,<=2013,27.17,m,F,J97,,F,,17-Jan-92,,Dead,
i92K30,02/12/1992,<=2013,27,f,L,K30,,L,03/03/1992,,,Remove,
i92K35,12/19/1991,<=2013,27.17,m,L,K35,,L,03/11/1992,,,Remove,
i92K37,12/23/1991,<=2013,27.17,f,L,K37,,L,2/24/1992,,,Remove,
i92K43,01/11/1992,<=2013,27.08,f,L,K43,,L,03/09/1992,,,Remove,
i92K45,3/22/1992,<=2013,26.92,m,Q,K45,,Q,,26-Mar-92,,Dead,
i92K46,12/27/1991,<=2013,27.17,f,Q,K46,,Q,,01-Jan-93,,Dead,
i92K69,12/24/1991,<=2013,27.17,f,T,K69,,T,1/27/1992,,,Remove,
i92K81,2/24/1992,<=2013,27,m,R,K81,,R,,31-Aug-92,,Dead,
i92K90,1/17/1992,<=2013,27.08,f,T,K90,,T,1/27/1992,,,Remove,
i92K98,01/01/1992,<=2013,27.08,m,T,K98,,T,02/03/1992,,,Remove,
i92L19,12/19/1991,<=2013,27.17,m,R,L19,,R,,19-Dec-91,,Stillbirth,
i92L21,12/16/1991,<=2013,27.17,m,Q,L21,,Q,,14-Jun-92,,Dead,
i92L37,01/01/1992,<=2013,27.08,m,S,L37,,S,,15-Jun-92,,Dead,
i92L51,12/30/1991,<=2013,27.17,m,L,L51,,L,,03-Jan-92,,Dead,
i92L52,2/15/1992,<=2013,27,m,L,L52,,L,2/24/1992,,,Remove,
i92L54,2/13/1992,<=2013,27,f,L,L54,,L,2/24/1992,,,Remove,
i92L56,2/17/1992,<=2013,27,m,L,L56,,L,3/16/1992,,,Remove,
i92L73,2/21/1992,<=2013,27,m,L,L73,,L,2/24/1992,,,Remove,
i92L80,01/11/1992,<=2013,27.08,m,F,L80,,F,,09-Mar-92,,Dead,
i92L88,1/15/1992,<=2013,27.08,m,F,L88,,F,,29-Jan-92,,Dead,
i92N54,12/02/1991,<=2013,27.17,u,T,N54,,T,,04-Dec-91,,Dead,
i92N68,03/06/1992,<=2013,26.92,m,Q,N68,,Q,,08-Mar-92,,Dead,
i92N73,2/27/1992,<=2013,27,f,Q,N73,,Q,,26-May-92,,Dead,
i92N79,02/12/1992,<=2013,27,m,L,N79,,L,03/10/1992,,,Remove,
i92N93,1/17/1992,<=2013,27.08,m,L,N93,nV,V,,21-Mar-92,12/31/1991,Dead,
i92O02,1/30/1992,<=2013,27.08,f,L,O02,,L,03/10/1992,,,Remove,
i92O09,2/23/1992,<=2013,27,m,L,O09,,L,2/26/1992,,,Remove,
i92O11,03/02/1992,<=2013,26.92,m,L,O11,,L,03/02/1992,,,Remove,
i92O45,01/07/1992,<=2013,27.08,f,F,O45,,F,,31-Jan-92,,Dead,
i92O54,03/01/1992,<=2013,26.92,f,F,O54,,F,,09-Mar-92,,Dead,
i92O61,2/22/1992,<=2013,27,m,L,O61,,L,3/18/1992,,,Remove,
i92O75,2/29/1992,<=2013,27,m,F,O75,nZ,nZ,,01-Jan-93,11/01/1992,Dead,
i92O84,12/29/1991,<=2013,27.17,f,Q,O84,,Q,,08-Sep-92,,Dead,
I93,02/04/1985,<=2013,34,f,I,673,,I,02/08/1990,,,Remove,
i93405,1/24/1993,<=2013,26.08,m,V,405,,V,,07-Feb-93,,Dead,
i93745,3/23/1993,<=2013,25.92,m,Q,745,,Q,1/18/1994,,,Remove,
i93747,1/29/1993,<=2013,26.08,m,Q,747,,Q,1/18/1994,,,Remove,
i93845,1/21/1993,<=2013,26.08,m,V,845,,V,,06-Jun-93,,Dead,
i93874,01/06/1993,<=2013,26.08,m,F,874,,F,,07-Sep-93,,Dead,
i93953,1/20/1993,<=2013,26.08,f,S,953,,S,,07-Aug-93,,Dead,
i93970,02/02/1993,<=2013,26,f,Q,970,,Q,1/18/1994,,,Remove,
i93A41,3/30/1993,<=2013,25.92,m,Q,A41,,Q,,02-Jun-93,,Dead,
i93B03,12/25/1992,<=2013,26.17,m,W,B03,,W,,07-Mar-93,,Dead,
i93B11,01/03/1993,<=2013,26.08,m,Q,B11,,Q,1/18/1994,,,Remove,
i93B13,12/05/1992,<=2013,26.17,m,Q,B13,,Q,1/18/1994,,,Remove,
i93C13,1/18/1993,<=2013,26.08,f,Q,C13,,Q,1/18/1994,,,Remove,
i93C39,01/03/1993,<=2013,26.08,m,Y,C39,,Y,,06-May-93,,Dead,
i93D12,01/11/1993,<=2013,26.08,m,V,D12,,V,,18-Oct-93,,Dead,
i93D15,02/08/1993,<=2013,26,m,V,D15,,V,,29-Jul-93,,Dead,
i93D50,01/11/1993,<=2013,26.08,f,Q,D50,,Q,1/18/1994,,,Remove,
i93D59,02/03/1993,<=2013,26,m,Q,D59,,Q,1/19/1994,,,Remove,
i93D81,03/09/1993,<=2013,25.92,f,Q,D81,,Q,1/18/1994,,,Remove,
i93D88,02/06/1993,<=2013,26,u,Q,D88,,Q,,07-Feb-93,,Dead,
i93D89,11/10/1992,<=2013,26.25,f,Q,D89,,Q,1/18/1994,,,Remove,
i93D97,01/04/1993,<=2013,26.08,m,R,D97,,R,,05-Jan-93,,Dead,
i93F38,1/14/1993,<=2013,26.08,m,V,F38,,V,,11-Aug-93,,Dead,
i93G04,12/22/1992,<=2013,26.17,f,Q,G04,,Q,1/18/1994,,,Remove,
i93G19,12/08/1992,<=2013,26.17,m,Q,G19,,Q,1/19/1994,,,Remove,
i93G25,03/07/1993,<=2013,25.92,m,Q,G25,,Q,1/19/1994,,,Remove,
i93G31,12/29/1992,<=2013,26.17,f,Q,G31,,Q,1/18/1994,,,Remove,
i93H03,1/18/1993,<=2013,26.08,m,Q,H03,,Q,,18-Jan-93,,Dead,
i93H54,01/05/1993,<=2013,26.08,f,Q,H54,,Q,02/09/1994,,,Remove,
i93H56,12/23/1992,<=2013,26.17,m,Q,H56,,Q,1/19/1994,,,Remove,
i93H71,12/04/1992,<=2013,26.17,f,F,H71,,F,,07-Dec-92,,Dead,
i93I00,1/29/1993,<=2013,26.08,m,Q,I00,,Q,1/20/1994,,,Remove,
i93I22,11/25/1992,<=2013,26.25,f,Q,I22,,Q,1/19/1994,,,Remove,
i93I34,12/28/1992,<=2013,26.17,f,Q,I34,,Q,,26-Jan-93,,Dead,
i93I42,12/13/1992,<=2013,26.17,f,Q,I42,,Q,1/19/1994,,,Remove,
i93I58,02/02/1993,<=2013,26,m,Q,I58,,Q,,17-Feb-93,,Dead,
i93I59,12/14/1992,<=2013,26.17,f,Q,I59,,Q,,21-Dec-92,,Dead,
i93I89,3/19/1993,<=2013,25.92,f,Q,I89,,Q,1/19/1994,,,Remove,
i93K46,1/27/1993,<=2013,26.08,m,Q,K46,,Q,1/20/1994,,,Remove,
i93K47,2/21/1993,<=2013,26,f,Q,K47,,Q,1/19/1994,,,Remove,
i93K48,11/30/1992,<=2013,26.25,f,Q,K48,,Q,1/20/1994,,,Remove,
i93K62,12/29/1992,<=2013,26.17,f,Q,K62,,Q,1/20/1994,,,Remove,
i93L15,01/11/1993,<=2013,26.08,m,Q,L15,,Q,,11-Jan-93,,Dead,
i93L17,01/11/1993,<=2013,26.08,m,Q,L17,,Q,1/20/1994,,,Remove,
i93L21,12/16/1992,<=2013,26.17,f,Q,L21,,Q,1/20/1994,,,Remove,
i93L66,2/25/1993,<=2013,26,f,V,L66,,V,,08-Jul-93,,Dead,
i93N57,12/11/1992,<=2013,26.17,f,Q,N57,,Q,1/24/1994,,,Remove,
i93N58,1/17/1993,<=2013,26.08,m,Q,N58,,Q,1/25/1994,,,Remove,
i93N66,1/22/1993,<=2013,26.08,f,Q,N66,,Q,,06-Feb-93,,Dead,
i93N73,12/30/1992,<=2013,26.17,m,Q,N73,,Q,1/26/1994,,,Remove,
i93N74,1/18/1993,<=2013,26.08,m,Q,N74,,Q,02/09/1994,,,Remove,
i93N86,01/11/1993,<=2013,26.08,f,V,N86,,V,,26-Mar-93,,Dead,
i93N93,01/04/1993,<=2013,26.08,m,V,N93,,V,,06-Jun-93,,Dead,
i93O21,01/02/1993,<=2013,26.08,f,Y,O21,,Y,,17-Jan-94,,Dead,
i93O24,1/18/1993,<=2013,26.08,m,Y,O24,,Y,,07-Feb-93,,Dead,
i93O36,12/31/1992,<=2013,26.17,u,S,O36,,S,,31-Dec-92,,Dead,
i93O70,12/21/1992,<=2013,26.17,f,F,O70,,F,,16-Mar-93,,Dead,
i93O84,03/08/1993,<=2013,25.92,f,Q,O84,,Q,1/24/1994,,,Remove,
i93O92,12/23/1992,<=2013,26.17,f,Q,O92,,Q,,13-Jan-93,,Dead,
i93R51,1/13/1993,<=2013,26.08,u,S,R51,,S,,13-Jan-93,,Dead,
i93R72,1/31/1993,<=2013,26.08,f,Y,R72,,Y,,21-Mar-93,,Dead,
i93R82,2/19/1993,<=2013,26,m,Q,R82,,Q,2/16/1994,,,Remove,
i93R87,1/18/1993,<=2013,26.08,m,Q,R87,,Q,1/19/1994,,,Remove,
i93R91,01/11/1993,<=2013,26.08,f,Q,R91,,Q,1/25/1994,,,Remove,
i93S21,1/27/1993,<=2013,26.08,m,Q,S21,,Q,2/16/1994,,,Remove,
i93S52,1/29/1993,<=2013,26.08,f,Q,S52,,Q,,08-Oct-93,,Dead,
i93S58,02/10/1993,<=2013,26,u,A,S58,,A,,10-Mar-93,,Dead,
i93S70,01/09/1993,<=2013,26.08,m,V,S70,,V,,26-Mar-93,,Dead,
i93T08,1/18/1993,<=2013,26.08,f,Q,T08,,Q,1/25/1994,,,Remove,
i93T09,02/04/1993,<=2013,26,f,Q,T09,,Q,2/16/1994,,,Remove,
i93T23,01/08/1993,<=2013,26.08,f,Q,T23,,Q,2/16/1994,,,Remove,
I94,02/09/1985,<=2013,34,f,I,C58,nT,nT,1/27/1992,,04/01/1987,Remove,
i94693,05/03/1994,<=2013,24.75,f,Y,693,,Y,01/11/1995,,,Remove,
i94741,12/09/1993,<=2013,25.17,m,Q,741,,Q,02/10/1994,,,Remove,
i94747,1/20/1994,<=2013,25.08,f,Q,747,,Q,1/20/1994,,,Remove,
i94987,2/17/1994,<=2013,25,m,Y,987,,Y,,17-Feb-94,,Dead,
i94A41,12/15/1993,<=2013,25.17,f,Q,A41,,Q,1/26/1994,,,Remove,
i94B13,01/08/1994,<=2013,25.08,m,Q,B13,,Q,2/16/1994,,,Remove,
i94C13,01/10/1994,<=2013,25.08,m,Q,C13,,Q,2/18/1994,,,Remove,
i94C40,01/05/1994,<=2013,25.08,f,A,C40,,A,02/01/1995,,,Remove,
i94D50,01/07/1994,<=2013,25.08,f,Q,D50,,Q,2/16/1994,,,Remove,
i94D59,01/07/1994,<=2013,25.08,m,Q,D59,,Q,1/25/1994,,,Remove,
i94D88,02/11/1994,<=2013,25,m,Q,D88,,Q,2/16/1994,,,Remove,
i94D89,12/10/1993,<=2013,25.17,m,Q,D89,,Q,,10-Dec-93,,Dead,
i94E76,12/26/1993,<=2013,25.17,m,Y,E76,,Y,01/11/1995,,,Remove,
i94F20,01/10/1994,<=2013,25.08,m,A,F20,,A,02/01/1995,,,Remove,
i94F23,1/24/1994,<=2013,25.08,f,Y,F23,,Y,,21-Oct-94,,Dead,
i94F38,02/06/1994,<=2013,25,u,V,F38,,V,,03-Mar-94,,Dead,
i94F72,12/30/1993,<=2013,25.17,f,F,F72,,F,,30-Dec-93,,Dead,
i94F82,3/26/1994,<=2013,24.92,m,Y,F82,,Y,01/11/1995,,,Remove,
i94G04,12/20/1993,<=2013,25.17,m,Q,G04,,Q,2/21/1994,,,Remove,
i94G19,01/04/1994,<=2013,25.08,f,Q,G19,,Q,03/01/1994,,,Remove,
i94G25,01/12/1994,<=2013,25.08,f,Q,G25,,Q,02/08/1994,,,Remove,
i94G31,1/24/1994,<=2013,25.08,f,Q,G31,,Q,03/01/1994,,,Remove,
i94G42,02/02/1994,<=2013,25,m,A,G42,,A,02/09/1995,,,Remove,
i94G43,12/21/1993,<=2013,25.17,m,F,G43,,F,,03-Nov-94,,Dead,
i94H54,01/03/1994,<=2013,25.08,f,Q,H54,,Q,1/31/1994,,,Remove,
i94H95,12/19/1993,<=2013,25.17,m,A,H95,,A,02/01/1995,,,Remove,
i94I00,1/21/1994,<=2013,25.08,f,Q,I00,,Q,,03-Feb-94,,Dead,
i94I11,02/04/1994,<=2013,25,f,V,I11,,V,,01-Jan-95,,Dead,
i94I22,12/17/1993,<=2013,25.17,f,Q,I22,,Q,2/22/1994,,,Remove,
i94I34,11/20/1993,<=2013,25.25,f,Q,I34,,Q,03/01/1994,,,Remove,
i94I42,1/24/1994,<=2013,25.08,f,Q,I42,,Q,2/24/1994,,,Remove,
i94I44,12/26/1993,<=2013,25.17,m,A,I44,,A,02/01/1995,,,Remove,
i94I59,12/17/1993,<=2013,25.17,f,Q,I59,,Q,2/17/1994,,,Remove,
i94I69,12/27/1993,<=2013,25.17,f,Y,I69,,Y,01/11/1995,,,Remove,
i94I89,2/25/1994,<=2013,25,f,Q,I89,,Q,03/07/1994,,,Remove,
i94J13,12/14/1993,<=2013,25.17,f,Q,J13,,Q,03/07/1994,,,Remove,
i94J29,01/01/1994,<=2013,25.08,m,F,J29,,F,,01-Jan-95,,Dead,
i94J45,1/24/1994,<=2013,25.08,f,Y,J45,,Y,01/11/1995,,,Remove,
i94J92,1/28/1994,<=2013,25.08,m,F,J92,,F,,01-Jan-95,,Dead,
i94K08,2/20/1994,<=2013,25,m,Y,K08,,Y,,05-Oct-94,,Dead,
i94K17,01/12/1994,<=2013,25.08,m,Y,K17,,Y,01/11/1995,,,Remove,
i94K46,12/29/1993,<=2013,25.17,f,Q,K46,,Q,,11-Jan-94,,Dead,
i94K48,12/18/1993,<=2013,25.17,f,Q,K48,,Q,02/02/1994,,,Remove,
i94K51,12/18/1993,<=2013,25.17,f,Q,K51,,Q,1/31/1994,,,Remove,
i94K62,12/29/1993,<=2013,25.17,f,Q,K62,,Q,3/14/1994,,,Remove,
i94L21,12/21/1993,<=2013,25.17,f,Q,L21,,Q,1/20/1994,,,Remove,
i94L41,2/19/1994,<=2013,25,m,Y,L41,,Y,1/13/1995,,,Remove,
i94L49,1/20/1994,<=2013,25.08,f,V,L49,,V,,24-Jan-94,,Dead,
i94L66,02/01/1994,<=2013,25,f,V,L66,,V,,22-Dec-94,,Dead,
